addr_1,addr_2,addr_3,addr_4,lon,lat,road_trunk_3km,road_primary_3km,road_secondary_3km,road_tertiary_3km,road_res_uncl_3km,road_bus_stop_3km,road_parking_3km,road_fuel_3km,amenity_gov_3km,amenity_health_3km,amenity_school_3km,amenity_police_3km,amenity_post_3km,amenity_bank_3km,amenity_shop_3km,places_total_3km,buildings_total_3km,road_types_3km,landuse_types_3km,road_trunk_1km,road_primary_1km,road_secondary_1km,road_tertiary_1km,road_res_uncl_1km,road_bus_stop_1km,road_parking_1km,road_fuel_1km,amenity_gov_1km,amenity_health_1km,amenity_school_1km,amenity_police_1km,amenity_post_1km,amenity_bank_1km,amenity_shop_1km,places_total_1km,buildings_total_1km,road_types_1km,landuse_types_1km,node,boundary,u_addr_3,u_addr_4,score_1,score_2,score_3,score_4,score,u_addr_3_avg_score,addr_2_avg_score,addr_1_avg_score
甘肃省,武威市,凉州区,西关街街道,102.6111403,37.9270264,1.0,21.0,19.0,44.0,144.0,4.0,8.0,5.0,4.0,12.0,29.0,2.0,0.0,0.0,28.0,13.0,134.0,8.0,8.0,0.0,2.0,4.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,26.0,2.0,3.0,5990624742,8822085,武威市凉州区,武威市凉州区西关街街道,20.0,30.0,15.0,20.0,85.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,火车站街街道,102.6191353,37.9171176,3.0,19.0,20.0,37.0,144.0,4.0,5.0,4.0,4.0,12.0,27.0,1.0,0.0,0.0,24.0,15.0,140.0,7.0,9.0,0.0,8.0,2.0,6.0,14.0,0.0,0.0,2.0,2.0,1.0,7.0,0.0,0.0,0.0,7.0,2.0,26.0,5.0,4.0,5990669203,11865415,武威市凉州区,武威市凉州区火车站街街道,20.0,30.0,21.0,20.0,91.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,地质新村街街道,102.6249299,37.9367277,0.0,32.0,21.0,43.0,121.0,0.0,6.0,4.0,5.0,13.0,29.0,2.0,0.0,0.0,29.0,11.0,149.0,8.0,9.0,0.0,6.0,4.0,15.0,7.0,0.0,4.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,8.0,2.0,38.0,3.0,4.0,5990669202,8822104,武威市凉州区,武威市凉州区地质新村街街道,20.0,28.0,21.0,20.0,89.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,荣华街街道,102.6626048,37.9177259,0.0,17.0,20.0,25.0,73.0,0.0,2.0,1.0,2.0,10.0,16.0,0.0,0.0,0.0,6.0,6.0,61.0,8.0,9.0,0.0,6.0,11.0,10.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,7.0,5990852041,8822229,武威市凉州区,武威市凉州区荣华街街道,20.0,28.0,11.0,14.9,73.9,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,宣武街街道,102.612671,37.939353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,武威市凉州区,武威市凉州区宣武街街道,,,,,0.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,黄羊河街道,102.881062,37.7666608,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5990852040,-1,武威市凉州区,武威市凉州区黄羊河街道,8.0,12.0,0.0,4.1,24.1,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,黄羊镇,102.846206,37.6725268,1.0,0.0,9.0,15.0,51.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,3.0,4.0,6.0,0.0,0.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,2340595338,-1,武威市凉州区,武威市凉州区黄羊镇,12.0,26.0,10.0,6.3,54.3,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,武南镇,102.7243196,37.8270124,2.0,4.0,9.0,7.0,86.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,183.0,3.0,6.0,0.0,0.0,5.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,125.0,2.0,3.0,5984597123,-1,武威市凉州区,武威市凉州区武南镇,8.0,25.0,10.0,18.0,61.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,清源镇,102.8014947,37.8849714,0.0,3.0,2.0,5.0,53.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5984590971,-1,武威市凉州区,武威市凉州区清源镇,12.0,25.0,5.0,3.1,45.1,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,永昌镇,102.5936786,38.0613593,0.0,1.0,3.0,10.0,177.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,18.0,5.0,8.0,0.0,1.0,0.0,3.0,17.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,2.0,3610018031,-1,武威市凉州区,武威市凉州区永昌镇,12.0,26.0,17.0,10.2,65.2,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,双城镇,102.5900179,38.1534897,0.0,3.0,0.0,9.0,91.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,10.0,3.0,7.0,0.0,1.0,0.0,3.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,4.0,3610042043,-1,武威市凉州区,武威市凉州区双城镇,12.0,25.0,13.0,8.7,58.7,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,丰乐镇,102.3637852,38.070694,3.0,2.0,0.0,1.0,73.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,4.0,1.0,2.0,0.0,1.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,3610047847,-1,武威市凉州区,武威市凉州区丰乐镇,8.0,24.0,2.0,4.4,38.4,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,高坝镇,102.6477815,37.8828441,9.0,6.0,8.0,10.0,83.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,18.0,4.0,8.0,1.0,0.0,2.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,4.0,5984607340,-1,武威市凉州区,武威市凉州区高坝镇,9.0,26.0,5.0,10.3,50.3,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,金羊镇,102.6421434,37.9455503,0.0,28.0,23.0,44.0,117.0,0.0,4.0,0.0,3.0,9.0,20.0,2.0,0.0,0.0,12.0,8.0,107.0,7.0,8.0,0.0,5.0,4.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,18.0,5.0,5.0,5984607341,-1,武威市凉州区,武威市凉州区金羊镇,12.0,26.0,10.0,20.0,68.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,和平镇,102.6238839,37.9139451,7.0,20.0,26.0,33.0,138.0,4.0,5.0,3.0,4.0,6.0,26.0,0.0,0.0,0.0,22.0,15.0,128.0,7.0,9.0,0.0,9.0,3.0,10.0,9.0,2.0,3.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,8.0,2.0,23.0,4.0,6.0,5984621612,-1,武威市凉州区,武威市凉州区和平镇,12.0,30.0,21.0,20.0,83.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,羊下坝镇,102.6670882,38.0069903,1.0,2.0,0.0,3.0,197.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,1.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,5984621613,-1,武威市凉州区,武威市凉州区羊下坝镇,12.0,23.0,5.0,3.4,43.4,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,中坝镇,102.6558598,37.9836557,1.0,13.0,0.0,13.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,3.0,3.0,1.0,7.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,5984629139,-1,武威市凉州区,武威市凉州区中坝镇,12.0,23.0,5.0,3.7,43.7,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,永丰镇,102.466289,38.0145695,3.0,0.0,0.0,8.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,6.0,1.0,0.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,5984631941,-1,武威市凉州区,武威市凉州区永丰镇,8.0,24.0,0.0,6.3,38.3,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,古城镇,102.6443957,37.746384,0.0,1.0,3.0,4.0,118.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,5984947914,-1,武威市凉州区,武威市凉州区古城镇,10.0,22.0,10.0,4.7,46.7,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,张义镇,102.6593413,37.5230449,0.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5985027320,-1,武威市凉州区,武威市凉州区张义镇,9.0,14.0,0.0,3.0,26.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,发放镇,102.6887885,37.9391442,0.0,16.0,4.0,16.0,116.0,1.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0,21.0,5.0,7.0,0.0,4.0,0.0,3.0,20.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,3.0,5985275379,-1,武威市凉州区,武威市凉州区发放镇,10.0,30.0,10.0,9.7,59.7,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,西营镇,102.4345078,37.9715393,1.0,3.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,5985298526,-1,武威市凉州区,武威市凉州区西营镇,12.0,24.0,5.0,5.2,46.2,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,四坝镇,102.6820979,38.1107396,3.0,0.0,0.0,8.0,144.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3824225560,-1,武威市凉州区,武威市凉州区四坝镇,9.0,23.0,10.0,6.1,48.1,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,洪祥镇,102.5319154,38.1216719,0.0,0.0,0.0,13.0,142.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3610041676,-1,武威市凉州区,武威市凉州区洪祥镇,11.0,25.0,5.0,3.1,44.1,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,谢河镇,102.7752686,37.6975706,1.0,0.0,2.0,3.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5983779678,-1,武威市凉州区,武威市凉州区谢河镇,8.0,22.0,0.0,2.0,32.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,金沙镇,102.5973779,37.9629986,0.0,15.0,8.0,20.0,211.0,1.0,4.0,2.0,1.0,7.0,6.0,2.0,0.0,1.0,7.0,2.0,37.0,6.0,11.0,0.0,2.0,2.0,1.0,75.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,6.0,5985585419,-1,武威市凉州区,武威市凉州区金沙镇,9.0,30.0,17.0,11.9,67.9,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,松树镇,102.5448725,37.9418034,10.0,6.0,8.0,8.0,134.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,6.0,3.0,3.0,1.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,5985705485,-1,武威市凉州区,武威市凉州区松树镇,12.0,25.0,0.0,6.6,43.6,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,怀安镇,102.5340318,37.9781223,3.0,0.0,0.0,5.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,7.0,1.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5985627462,-1,武威市凉州区,武威市凉州区怀安镇,9.0,25.0,0.0,7.4,41.4,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,下双镇,102.7125856,38.0718863,5.0,0.0,0.0,4.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,5985811828,-1,武威市凉州区,武威市凉州区下双镇,12.0,24.0,0.0,5.2,41.2,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,清水镇,102.7370874,37.8949571,0.0,15.0,1.0,11.0,29.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,2.0,4.0,0.0,3.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5985778870,-1,武威市凉州区,武威市凉州区清水镇,12.0,19.9,5.0,4.9,41.8,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,河东镇,102.7882503,37.7553916,0.0,2.0,1.0,8.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5985643880,-1,武威市凉州区,武威市凉州区河东镇,10.0,23.0,0.0,2.1,35.1,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,五和镇,102.506011,38.0454582,0.0,2.0,0.0,6.0,137.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,2.0,5985855020,-1,武威市凉州区,武威市凉州区五和镇,12.0,25.0,17.0,5.8,59.8,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,长城镇,102.9017807,37.9111448,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3755251278,-1,武威市凉州区,武威市凉州区长城镇,8.0,10.4,0.0,4.3,22.7,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,吴家井镇,102.9867678,37.7903055,0.0,1.0,1.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5985879720,-1,武威市凉州区,武威市凉州区吴家井镇,8.0,22.0,0.0,5.1,35.1,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,金河镇,102.8180177,37.8137427,0.0,2.0,0.0,6.0,112.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,5985880151,-1,武威市凉州区,武威市凉州区金河镇,9.0,24.0,10.0,4.5,47.5,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,韩佐镇,102.6856344,37.7698923,1.0,3.0,1.0,5.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5986547759,-1,武威市凉州区,武威市凉州区韩佐镇,8.0,23.0,0.0,4.2,35.2,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,大柳镇,102.7160438,37.9922768,0.0,0.0,0.0,4.0,175.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,3.0,0.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5986579266,-1,武威市凉州区,武威市凉州区大柳镇,12.0,24.0,0.0,3.1,39.1,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,柏树镇,102.5675304,37.906904,1.0,0.0,10.0,7.0,196.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,12.0,4.0,5.0,0.0,0.0,0.0,2.0,39.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,5986595070,-1,武威市凉州区,武威市凉州区柏树镇,12.0,24.0,10.0,6.3,52.3,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,金塔镇,102.5749006,37.8573696,0.0,0.0,6.0,3.0,169.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,5986613886,-1,武威市凉州区,武威市凉州区金塔镇,8.0,24.0,5.0,4.5,41.5,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,九墩镇,102.7351444,38.1421288,1.0,0.0,0.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,5986635376,-1,武威市凉州区,武威市凉州区九墩镇,8.0,24.0,0.0,4.0,36.0,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,金山镇,102.2551576,38.0736594,0.0,2.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5987923794,-1,武威市凉州区,武威市凉州区金山镇,9.0,20.8,0.0,4.3,34.1,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,新华镇,102.6004964,37.8285005,0.0,0.0,10.0,3.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,0.0,0.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5987866064,-1,武威市凉州区,武威市凉州区新华镇,8.0,26.0,0.0,7.2,41.2,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,凉州区,康宁镇,102.3530849,38.0184077,0.0,6.0,0.0,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,4.0,0.0,1.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,5988019472,-1,武威市凉州区,武威市凉州区康宁镇,11.0,22.0,0.0,4.3,37.3,50.73913043478261,42.13333333333334,47.68
甘肃省,武威市,民勤县,三雷镇,103.0902096,38.6286728,10.0,2.0,16.0,25.0,96.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,8.0,96.0,5.0,7.0,0.0,0.0,10.0,6.0,19.0,0.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,4.0,4.0,8096930595,-1,武威市民勤县,武威市民勤县三雷镇,12.0,26.0,10.0,17.700000000000003,65.7,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,东坝镇,103.2694577,38.6553403,0.0,0.0,1.0,10.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,5982687707,-1,武威市民勤县,武威市民勤县东坝镇,12.0,22.0,0.0,3.2,37.2,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,泉山镇,103.306494,38.8603622,1.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,3824226670,-1,武威市民勤县,武威市民勤县泉山镇,12.0,16.1,0.0,2.0,30.1,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,西渠镇,103.5408276,38.9783024,2.0,0.0,2.0,11.0,47.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,67.0,4.0,3.0,2.0,0.0,2.0,3.0,30.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,36.0,3.0,2.0,2494612726,-1,武威市民勤县,武威市民勤县西渠镇,12.0,26.0,7.0,13.3,58.3,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,东湖镇,103.673425,38.9498195,0.0,0.0,1.0,4.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,15.0,2.0,2.0,0.0,0.0,1.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,3824226765,-1,武威市民勤县,武威市民勤县东湖镇,12.0,22.0,5.0,3.9000000000000004,42.9,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,红砂岗镇,102.4646584,38.9426855,0.0,3.0,1.0,6.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0,4.0,8.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,4.0,7.0,5982701999,-1,武威市民勤县,武威市民勤县红砂岗镇,11.0,19.0,5.0,11.2,46.2,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,昌宁镇,102.5006387,38.6190045,0.0,0.0,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,5983119064,-1,武威市民勤县,武威市民勤县昌宁镇,12.0,16.3,5.0,5.3,38.599999999999994,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,重兴镇,102.8582785,38.3459344,1.0,0.0,0.0,8.0,32.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,2.0,4.0,1.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3824225880,-1,武威市民勤县,武威市民勤县重兴镇,8.0,24.0,0.0,6.1,38.1,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,薛百镇,103.0197478,38.5468516,3.0,0.0,3.0,2.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,4.0,0.0,0.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,5983121854,-1,武威市民勤县,武威市民勤县薛百镇,8.0,22.0,0.0,5.5,35.5,40.62222222222223,42.13333333333334,47.68
甘肃省,武威市,民勤县,大坝镇,103.031812,38.6461852,0.0,0.0,1.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,5983127856,-1,武威市民勤县,武威市民勤县大坝镇,8.0,23.0,0.0,1.2,32.2,40.62222222222223,42.13333333333334,47.68
